video_id,subset,recipe_type,segment_id,segment_start,segment_end,sentence,predicted_label,review_reason,suggested_issue
qH6kSDQMiFA,training,318,3,51,52,add a few cloves of garlic in the blender,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
qH6kSDQMiFA,training,318,5,78,83,add sake to the blender,Idle,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
YMcabXHzylg,training,105,7,256,286,place the sauce in a hot pan and the wings and coat and top with sesame seeds,Cook-Heat,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
bpogVeh1pRw,training,318,2,138,162,put the beef rib and marinate mixture in plastic bag using chamber sealer seal it and refrigerate,Idle,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
61gEpXMWTi0,training,211,7,225,240,top with chives and spring onion,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
NAMZY2LbeFY,validation,225,5,228,230,add the pasta,Idle,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
uKoGb20Ngcs,training,405,2,156,246,add finely chopped onions and fry till it turns golden brown,Cook-Heat,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cut|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
uKoGb20Ngcs,training,405,9,467,475,open the lid after the pressure settles down and turn on the heat,Idle,low_confidence_sensitive_label,Idle prediction is low-confidence and needs manual confirmation
uKoGb20Ngcs,training,405,10,486,501,add garam masala powder and mix the curry,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
uKoGb20Ngcs,training,405,11,528,540,transfer the curry to a bowl and garnish with chopped coriander leaves,Plate,multiple_action_groups;multi_action_connector;low_confidence_sensitive_label;generic_context_verb_very_low_margin,strong action groups detected: Cut|Plate; connector suggests a multi-step sentence; Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
2TSFTzB0AyU,training,416,0,25,45,add sabut urad and red kidney beans,Season,top1_below_0.35,top similarity score is too low
2TSFTzB0AyU,training,416,8,260,263,add fresh cream,Idle,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
2TSFTzB0AyU,training,416,9,307,315,add tomato puree,Season,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
NkCbbwxEdXU,training,418,4,125,137,add tomatoes to onion paste and cook,Plate,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
oUvPl-uaqdE,training,205,3,78,101,spread tomato puree mixed with some salt and olive oil on the dough,Mix,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Mix|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
e2t_1Atddaw,training,319,3,138,143,add a little oyster sauce,Season,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
e2t_1Atddaw,training,319,6,164,179,stir fry the spinach with sesame oil and add a little oyster sauce,Season,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
e2t_1Atddaw,training,319,8,211,220,place some steamed rice in a bowl,Plate,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
KfAq4KRIVs4,training,405,5,499,505,garnish with chopped coriander,Season,margin_below_0.01;multiple_action_groups,top label is barely separated from second label; strong action groups detected: Cut|Plate
iPJmzCZ3uwo,training,406,5,103,109,roll up the spring roll,Idle,low_confidence_sensitive_label,Idle prediction is low-confidence and needs manual confirmation
Z1ajYx0UIxo,training,108,10,155,172,serve the pancakes or warm them in the oven,Cook-Heat,multiple_action_groups,strong action groups detected: Bake|Plate
1NAoA1R8uZI,training,229,0,115,118,add chickpeas to a food processor,Cook-Heat,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
cFcLgFsiZUE,training,109,1,26,39,put some chicken wings in a bowl and coat them well with the sauce,Cook-Heat,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
cFcLgFsiZUE,training,109,4,72,85,put chicken in a bowl and coat with more sauce,Cook-Heat,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
BFz-pqB2Opw,training,301,5,183,196,add roasted peanuts green onions and lemon juice to wok and stir,Cook-Heat,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Mix|Bake; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
FpzbVOkHh_M,training,418,6,407,439,add chana masala dry mango powder pomegranate seeds sugar tamarind paste to the pan and stir,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
FpzbVOkHh_M,training,418,7,537,567,add methi leaves onion and ginger to the pan,Season,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
uFbAiNoQYQE,training,114,1,36,61,peel and cut the potatos,Prep,multiple_action_groups;multi_action_connector,strong action groups detected: Prep|Cut; connector suggests a multi-step sentence
uFbAiNoQYQE,training,114,8,287,294,chop up the chives and add to the mashed potatos,Prep,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
6nVIgasiUtw,validation,425,8,187,194,spread the masala on the dosa,Season,top1_below_0.35;generic_context_verb_very_low_margin,top similarity score is too low; generic add/place/put/pour-style wording with very low margin
6nVIgasiUtw,validation,425,10,206,213,fold the dosa over,Idle,top1_below_0.35;low_confidence_sensitive_label,top similarity score is too low; Idle prediction is low-confidence and needs manual confirmation
T_o_T3LEYLY,validation,406,5,320,330,remove the rolls from the oil and serve with a sauce,Cook-Heat,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cook-Heat|Plate; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
T_o_T3LEYLY,validation,406,7,373,387,place the filling on one end of the sheet and roll,Idle,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
3rtzSsuJ4Ng,training,101,1,69,74,add olive oil,Cook-Heat,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
1uoT5TjyWsU,training,113,2,112,120,sprinkle mixed grated irish cheddar and gruyere cheese on one piece and top with a bread slice,Cut,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cut|Mix|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
1uoT5TjyWsU,training,113,3,126,139,spread hot sauce on one bread slice and add the grated cheese and top it with a bread slice,Plate,margin_below_0.01;multiple_action_groups;multi_action_connector;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cut|Cook-Heat; connector suggests a multi-step sentence; Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
1uoT5TjyWsU,training,113,4,141,154,place a slice of ham sprinkle grated cheese mixture and top it with a bread slice,Cut,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cut|Mix|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
EcPsOyNjKYE,training,210,0,49,104,mix the potato egg onion flour salt and pepper together,Season,multiple_action_groups;multi_action_connector,strong action groups detected: Mix|Season; connector suggests a multi-step sentence
WlkaUxBwURQ,validation,211,0,86,95,boil and strain the potatoes put them into a pan and mash,Cook-Heat,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
WlkaUxBwURQ,validation,211,5,165,187,scoop the mixture on a plate and garnish with chopped parsley,Plate,multiple_action_groups;multi_action_connector;low_confidence_sensitive_label,strong action groups detected: Cut|Mix|Plate; connector suggests a multi-step sentence; Plate prediction is low-confidence and needs manual confirmation
lRwMt_eHjxU,validation,401,0,14,37,heat some oil add some combined spice and stir,Season,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Mix|Cook-Heat|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
lRwMt_eHjxU,validation,401,6,243,281,add some chopped tomatoes and mix it,Mix,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cut|Mix; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
lRwMt_eHjxU,validation,401,7,287,291,season the dish with some chopped green onion,Plate,margin_below_0.01;multiple_action_groups;low_confidence_sensitive_label,top label is barely separated from second label; strong action groups detected: Cut|Season; Plate prediction is low-confidence and needs manual confirmation
lKm5Ji1Fr4U,validation,122,0,61,80,heat some butter in a pan and add some cumin seeds chopped garlic and chopped onions,Cook-Heat,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cut|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
lKm5Ji1Fr4U,validation,122,1,83,89,add some chopped celery chopped bell pepper to the mixture in the pan,Season,margin_below_0.01;multiple_action_groups;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cut|Mix|Season; generic add/place/put/pour-style wording with very low margin
lKm5Ji1Fr4U,validation,122,7,256,272,add some sugar and cream,Idle,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
ivLLGfX0YUs,training,416,8,240,268,stir while cooking until it is ready to serve,Cook-Heat,multiple_action_groups;multi_action_connector,strong action groups detected: Mix|Cook-Heat|Plate; connector suggests a multi-step sentence
uAzzevo-FME,validation,306,4,227,231,remove the shrimp from the pan,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
dI2WtKv1t_o,training,323,2,130,185,stir and chop eggs in pan until fully cooked,Mix,margin_below_0.01;multiple_action_groups;multi_action_connector,top label is barely separated from second label; strong action groups detected: Cut|Mix|Cook-Heat; connector suggests a multi-step sentence
dI2WtKv1t_o,training,323,5,292,350,add meat and mix,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
dI2WtKv1t_o,training,323,7,400,467,add frozen peas and eggs and mix,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
vUhoMXc7FJM,training,227,2,711,717,add quinoa and cover and reduce heat,Idle,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
vUhoMXc7FJM,training,227,7,865,893,roll lemon on cutting board and cut and remove seeds,Prep,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
vUhoMXc7FJM,training,227,12,1014,1046,add quinoa mix and serve,Mix,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Mix|Plate; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
rlHZ8xe9G10,training,209,2,176,207,add the water to the bouillon cube and add that to the pan,Cook-Heat,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
rlHZ8xe9G10,training,209,8,400,480,layer the mashed potatos in the dish,Plate,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
a5FoLWnEiAI,validation,416,3,201,248,heat a pan add butter oil cumin seeds coriander seeds and onion and stir,Cook-Heat,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
a5FoLWnEiAI,validation,416,5,342,360,add chopped tomatoes mix it well and cover,Mix,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cut|Mix; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
TmbdrTVJ_Mo,training,213,0,32,68,melt butter in a pan add 1 tbsp of all purpose flour whisk it and cook,Cook-Heat,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
TmbdrTVJ_Mo,training,213,3,134,213,place toasted breads on a baking tray and put mustard and ham on top,Bake,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Bake prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
TmbdrTVJ_Mo,training,213,4,214,238,put some grated swiss cheese on top and cover the top with another mustard applied toast,Cut,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cut|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
TmbdrTVJ_Mo,training,213,5,244,303,pour some cheese sauce  bechamel  grated cheese and herbs de provence,Season,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cut|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
SjA7PFoZcNQ,validation,423,1,105,110,strain oil and discard shells,Cut,top1_below_0.35,top similarity score is too low
SjA7PFoZcNQ,validation,423,8,296,300,add coconut milk and bring to a simmer,Idle,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
SjA7PFoZcNQ,validation,423,10,335,345,add bok choy and remove from heat after 30 seconds,Idle,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
hJzPVZf6JVo,training,303,0,89,123,dice the tofu,Idle,margin_below_0.01;top1_below_0.35;low_confidence_sensitive_label,top label is barely separated from second label; top similarity score is too low; Idle prediction is low-confidence and needs manual confirmation
hJzPVZf6JVo,training,303,6,277,355,add diced tofu and sauce,Mix,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cut|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
rKtI8FQGhHo,validation,229,2,55,85,cut the onions and potatoes mince 4 cloves of garlic and squeeze 2 tsp of lemon juice,Prep,margin_below_0.01,top label is barely separated from second label
rKtI8FQGhHo,validation,229,10,248,274,form the falafel balls and place them on a baking sheet,Bake,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Bake prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
rXR5nuiXtZQ,training,403,4,105,176,add the noodles water sauce chili paste  and paprika to the wok and toss,Mix,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
rwZZ7d-AOgk,training,307,0,45,58,cut the piece of nori in half and place on top of the bamboo roller,Cut,top1_below_0.35,top similarity score is too low
UkqQAynrM2g,validation,112,6,182,194,add herbs salt and pepper to the bowl and stir,Season,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Mix|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
UkqQAynrM2g,validation,112,12,310,317,mix pasta green beans tomatos zucchini corn onion and parsley,Prep,margin_below_0.01,top label is barely separated from second label
F5NsOgJgz64,training,204,3,155,186,wait for the flame off and add marinara sauce and some cream to the pan and cook for some seconds,Cook-Heat,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cook-Heat|Idle; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
Ghn26BIbbvE,training,319,2,261,303,add radish to a pan of hot oil with salt pepper garlic green onion sesame seeds and soy sauce,Season,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cook-Heat|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
Ghn26BIbbvE,training,319,3,314,351,add mushroom salt pepper soy sauce garlic and green onion to a hot pan,Season,margin_below_0.01;multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cook-Heat|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
62H65wNWMZo,training,212,1,29,34,add some chopped carrots and onions and cook,Cut,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cut|Cook-Heat; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
62H65wNWMZo,training,212,2,37,50,add the beef water and a stock cube and simmer,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
62H65wNWMZo,training,212,6,109,112,once the gravy thickens take it off the heat and pour it to a baking dish,Bake,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Bake prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
62H65wNWMZo,training,212,8,123,138,sprinkle rest of the cheese on the top and place the dish in the oven,Plate,margin_below_0.01;multiple_action_groups;multi_action_connector;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Bake|Season|Idle; connector suggests a multi-step sentence; Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
TAXAVvroOgk,validation,111,5,34,44,serve it over a layer of chopped lettuce,Cut,margin_below_0.01;multiple_action_groups;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cut|Plate; generic add/place/put/pour-style wording with very low margin
Vyrq2i3R_Sk,training,209,4,160,180,put potatos into cold salted water and bring to boil,Prep,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cook-Heat|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
Vyrq2i3R_Sk,training,209,5,186,222,add lamb stock tomato puree and lea and perrins and warm water,Season,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
Vyrq2i3R_Sk,training,209,6,241,246,add meat mixture to baking dish,Bake,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Bake prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
Vyrq2i3R_Sk,training,209,8,266,273,cover meat with mashed potatos,Cook-Heat,margin_below_0.01,top label is barely separated from second label
TsEyXJqB4vk,training,413,0,127,161,grate one piece of chicken,Cook-Heat,margin_below_0.01,top label is barely separated from second label
TsEyXJqB4vk,training,413,1,177,240,chop ginger garlic cilantro,Cut,margin_below_0.01,top label is barely separated from second label
yQzUEWyn6SM,training,229,5,306,337,put falafel salad and tahini sauce into the pita bread and serve,Plate,multiple_action_groups;multi_action_connector;low_confidence_sensitive_label;generic_context_verb_very_low_margin,strong action groups detected: Cook-Heat|Plate; connector suggests a multi-step sentence; Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
k7EVFW1nCNI,training,110,0,125,293,put mayonnaise parmesan lemon juice worcestershire sauce olive oil mustard anchovy paste garlic pepper salt and sugar in the food processor,Season,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Cook-Heat|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
gYWqhml_YJQ,validation,403,3,124,135,add some chopped green onions and rice noodles,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
gYWqhml_YJQ,validation,403,4,137,155,pour some lime juice brown sugar and fish sauce,Idle,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
odLBmYsUaHI,training,201,0,51,71,toss some brussel sprouts with 1 tbsp of extra virgin olive oil and sprinkle some kosher salt on it,Prep,margin_below_0.01;multiple_action_groups;multi_action_connector,top label is barely separated from second label; strong action groups detected: Mix|Season; connector suggests a multi-step sentence
odLBmYsUaHI,training,201,1,71,73,put the brussel sprouts in the oven,Bake,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Bake prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
odLBmYsUaHI,training,201,5,163,174,put some parmesan cheese and mozzarella cheese on the chicken,Cut,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
lgg6luYfQ1w,training,116,5,226,247,add mozzerella cheese on top of the sauce,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
lgg6luYfQ1w,training,116,6,260,295,place pepperoni on top of the pizza,Plate,low_confidence_sensitive_label;generic_context_verb_very_low_margin,Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
EP2OBrPPWtU,training,102,5,101,114,coat the onion rings in the batter,Prep,margin_below_0.01,top label is barely separated from second label
9guuyTr8EUg,validation,302,3,178,193,add the spice mixture and onions to the wok,Season,multiple_action_groups;multi_action_connector;generic_context_verb_very_low_margin,strong action groups detected: Mix|Season; connector suggests a multi-step sentence; generic add/place/put/pour-style wording with very low margin
9guuyTr8EUg,validation,302,7,283,290,heat the paste in the microwave,Bake,margin_below_0.01;low_confidence_sensitive_label,top label is barely separated from second label; Bake prediction is low-confidence and needs manual confirmation
9guuyTr8EUg,validation,302,8,310,314,place the filling on the corner of the wrapper,Idle,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
9guuyTr8EUg,validation,302,12,365,372,place the spring rolls in the oil,Cook-Heat,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
9guuyTr8EUg,validation,302,13,372,394,cook the spring rolls until golden brown,Bake,margin_below_0.01;low_confidence_sensitive_label,top label is barely separated from second label; Bake prediction is low-confidence and needs manual confirmation
lBnuFn9q3Xs,training,406,3,116,122,place the filling on the wrapper,Idle,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
lBnuFn9q3Xs,training,406,4,122,138,wrap up the spring roll,Idle,top1_below_0.35;low_confidence_sensitive_label,top similarity score is too low; Idle prediction is low-confidence and needs manual confirmation
fqqpdOpgkdc,training,126,2,269,276,put the sauce on the taco,Plate,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
GCwrUPndL4g,training,120,0,19,25,peel and chop shred the potatoes,Cut,multiple_action_groups;multi_action_connector,strong action groups detected: Prep|Cut; connector suggests a multi-step sentence
GCwrUPndL4g,training,120,2,51,60,grate an onion and add to the potatoes,Cook-Heat,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
5haTwcEIyE8,training,102,4,193,210,flip the onion rings over and bake in the oven,Bake,low_confidence_sensitive_label,Bake prediction is low-confidence and needs manual confirmation
sb58mkT8_ak,training,403,11,229,240,juice a lime,Idle,margin_below_0.01;low_confidence_sensitive_label,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation
dsI9QVhmsGg,training,124,1,48,60,stuff the hot dog,Idle,low_confidence_sensitive_label,Idle prediction is low-confidence and needs manual confirmation
z1S8WkUoQtU,training,102,4,112,120,dip the rings into the batter,Idle,margin_below_0.01;low_confidence_sensitive_label,top label is barely separated from second label; Idle prediction is low-confidence and needs manual confirmation
m6Fuxu5LjYg,training,105,4,157,174,coat the chicken in the flour mixture,Season,margin_below_0.01,top label is barely separated from second label
83sNHrKGcqY,training,126,2,119,121,add minced garlic,Season,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
83sNHrKGcqY,training,126,6,242,272,put the cooked meat and some sliced avocado tomato sour cream and cheese inside the tortilla,Plate,margin_below_0.01;multiple_action_groups;multi_action_connector;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; strong action groups detected: Cut|Cook-Heat; connector suggests a multi-step sentence; Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
0_Ifseq4Eg8,training,111,9,227,235,slice an apple and add to the salad,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
pYhiIrlXY7I,training,120,4,149,196,stir a bit and cook until browned and crust forms,Cook-Heat,multiple_action_groups;multi_action_connector,strong action groups detected: Mix|Cook-Heat; connector suggests a multi-step sentence
EizSoy7Ztto,training,314,1,170,178,add the pork ginger and green onion to the pot of water,Season,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
EizSoy7Ztto,training,314,6,254,260,pour the soup over the noodles,Mix,margin_below_0.01;generic_context_verb_very_low_margin,top label is barely separated from second label; generic add/place/put/pour-style wording with very low margin
Y9eViE3LY6U,training,110,0,22,36,boil peel and cut up an egg,Prep,margin_below_0.01;multiple_action_groups;multi_action_connector,top label is barely separated from second label; strong action groups detected: Prep|Cut|Cook-Heat; connector suggests a multi-step sentence
Y9eViE3LY6U,training,110,3,79,113,combine mayonnaise crushed garlic chopped anchovy fillets and lemon juice,Cut,margin_below_0.01;multiple_action_groups;multi_action_connector,top label is barely separated from second label; strong action groups detected: Cut|Mix; connector suggests a multi-step sentence
eWBSMD3BiHM,validation,412,10,411,430,pour the sauce in the center of the rice,Plate,margin_below_0.01;low_confidence_sensitive_label;generic_context_verb_very_low_margin,top label is barely separated from second label; Plate prediction is low-confidence and needs manual confirmation; generic add/place/put/pour-style wording with very low margin
0EuykeOvGg4,validation,310,5,350,362,cut away bloodline,Cut,top1_below_0.35,top similarity score is too low
